date;time;4LFTX;ABSV_mb_700;ABSV_mb_750;ABSV_mb_800;ABSV_mb_850;ABSV_mb_900;ABSV_mb_925;ABSV_mb_950;ABSV_mb_975;ABSV_mb_1000;APTMP;CIN_mb_u180;CIN_mb_u255;CIN_mb_u90;CIN_surf;CPOFP;CWAT;DPT;DZDT_mb_700;DZDT_mb_750;DZDT_mb_800;DZDT_mb_850;DZDT_mb_900;DZDT_mb_925;DZDT_mb_950;DZDT_mb_975;DZDT_mb_1000;FLDCP;GUST;HGT_mb_700;HGT_mb_750;HGT_mb_800;HGT_mb_850;HGT_mb_900;HGT_mb_925;HGT_mb_950;HGT_mb_975;HGT_mb_1000;HGT_cl;HGT_freeze_htl;HGT_max_wind;HGT_pv_p2;HGT_surf;HGT_t0;HGT_tropo;HINDEX;HLCY;HPBL;ICAHT_max_wind;ICAHT_tropo;ICMR_hl_1;ICMR_mb_700;ICMR_mb_750;ICMR_mb_800;ICMR_mb_850;ICMR_mb_900;ICMR_mb_925;ICMR_mb_950;ICMR_mb_975;LFTX;MSLET;O3MR_mb_700;O3MR_mb_850;O3MR_mb_1000;PLPL;POT;PRATE;PRES_m_80;PRES_max_wind;PRES_pv_p2;PRES_surf;PRES_tropo;PRMSL;PWAT;REFC;RH_m_2;RH_mb_700;RH_mb_750;RH_mb_800;RH_mb_850;RH_mb_900;RH_mb_925;RH_mb_950;RH_mb_975;RH_mb_1000;RH_mb_u30;RH_atm_sl;RH_freeze_htl;RH_sig_033_100;RH_sig_044_072;RH_sig_044_100;RH_sig_072_094;RH_sig_0995;RH_t0;SNMR_mb_850;SNOD;SOILW_g_00_01;SOILW_g_01_04;SOILW_g_04_10;SOILW_g_10_20;SPFH_m_2;SPFH_m_80;SPFH_mb_700;SPFH_mb_750;SPFH_mb_800;SPFH_mb_850;SPFH_mb_900;SPFH_mb_925;SPFH_mb_950;SPFH_mb_975;SPFH_mb_1000;SPFH_mb_u30;SUNSD;TCDC_mb_700;TCDC_mb_750;TCDC_mb_800;TCDC_mb_850;TCDC_mb_900;TCDC_mb_925;TCDC_mb_950;TCDC_mb_975;TCDC_atm;TMP_m_2;TMP_m_80;TMP_m_100;TMP_mb_700;TMP_mb_750;TMP_mb_800;TMP_mb_850;TMP_mb_900;TMP_mb_925;TMP_mb_950;TMP_mb_975;TMP_mb_1000;TMP_mb_u30;TMP_max_wind;TMP_msl_1829;TMP_msl_2743;TMP_msl_3658;TMP_pv_p2;TMP_sig_0995;TMP_surf;TMP_tropo;TOZNE;TSOIL_g_00_01;TSOIL_g_01_04;TSOIL_g_04_10;TSOIL_g_10_20;UGRD_m_10;UGRD_m_20;UGRD_m_30;UGRD_m_40;UGRD_m_50;UGRD_m_80;UGRD_m_100;UGRD_mb_700;UGRD_mb_750;UGRD_mb_800;UGRD_mb_850;UGRD_mb_900;UGRD_mb_925;UGRD_mb_950;UGRD_mb_975;UGRD_mb_1000;UGRD_mb_u30;UGRD_max_wind;UGRD_msl_1829;UGRD_msl_2743;UGRD_msl_3658;UGRD_pbl;UGRD_pv_p2;UGRD_sig_0995;UGRD_tropo;USTM;VGRD_m_10;VGRD_m_20;VGRD_m_30;VGRD_m_40;VGRD_m_50;VGRD_m_80;VGRD_m_100;VGRD_mb_700;VGRD_mb_750;VGRD_mb_800;VGRD_mb_850;VGRD_mb_900;VGRD_mb_925;VGRD_mb_950;VGRD_mb_975;VGRD_mb_1000;VGRD_mb_u30;VGRD_max_wind;VGRD_msl_1829;VGRD_msl_2743;VGRD_msl_3658;VGRD_pbl;VGRD_pv_p2;VGRD_sig_0995;VGRD_tropo;VIS;VRATE;VSTM;VVEL_mb_700;VVEL_mb_750;VVEL_mb_800;VVEL_mb_850;VVEL_mb_900;VVEL_mb_925;VVEL_mb_950;VVEL_mb_975;VVEL_mb_1000;VVEL_sig_0995;VWSH_pv_p2;VWSH_tropo;WEASD;WILT
2021-01-01;00:00;11.513974;5.8558899e-05;3.625061e-05;1.4489258e-05;3.412085e-05;3.7746582e-05;6.7355715e-05;7.719629e-05;8.392957e-05;0.0001112854;-23.318991;0.0020507814;-0.023828125;-5.688377233389209;-0.040722657;-50.000008;0.01;-23.3785835;-0.0056541015;-0.00192933955;-0.00094482421;0.0008832031099999;0.005783203;0.005083203;0.003733203;0.005783203;0.0063832029;0.3476499899999999;1.0555374;2929.91465;2433.9745000000003;1963.76885;1517.45655;1093.4203;889.21606;690.20412;497.42447;310.05733;10346.64945358963;0.0;7969.7298;8032.018;308.9397;0.0;8941.926;2.0;24.119202;19.746058;8533.6535;9585.6665;2.5e-06;4.132e-06;4.839999999999999e-06;3.4999999000000004e-06;7.83999985e-07;1.104e-06;1.3199999e-06;1.88199995e-06;2.798e-06;21.5088265;104266.975;6.384955e-08;4.933544e-08;3.67552075e-08;70323.70749999999;-20.005247500000003;0.0;98944.995;32935.3285;32612.831;100018.04;28156.645;104247.35;2.5;-20.000004;99.5500025;100.0;100.0;96.55;85.9;99.6000025;99.65;100.0;100.0;100.0;100.0;4.0;99.5;96.0;98.5;98.5;96.700005;100.0;99.5;0.0;0.229999995;0.37100002;0.3085371;0.251000015;0.28094356;0.00058;0.00064999998;0.0020628562318861917;0.0026902419102416415;0.003252308094438919;0.003743418041441116;0.004115926082561495;0.004301695562855885;0.004505446708409477;0.004797401779081712;0.005128233396775033;0.00062617882;0.0;88.5;83.5;28.5;0.5;46.5;68.0;97.5;100.0;71.21133598804914;-21.0147075;-20.4217735;-20.403196;-29.1866135;-25.9182875;-22.85517;-20.622244;-19.032644;-18.3455025;-18.806784;-20.4254135;-20.159277;-20.412008;-59.257759;-22.1034375;-28.000021;-33.6687235;-59.489723;-20.36518;-22.1282175;-62.900878500000005;367.165345;255.4097;260.74617;267.30998;274.575;-0.0975341795;-0.123771966;-0.1214550735;-0.125568844;-0.1195751925;-0.0720678715;-0.019392085;0.39600585;1.2573974;0.865805655;1.7155957000000002;0.4247168;0.193002925;0.84055909;0.421018685;-0.113981927;0.021511232;-10.222431;1.04512445;1.029455575;-2.5922705;-0.125936895;-9.948233;-0.120568844;-8.7925235;6.4862206;-0.80147947;-0.9960156;-1.03968992;-1.0883668;-1.1334228;-1.2304272;-1.28353515;-0.1798876999999999;-2.83606435;-5.3949731;-6.389628650000001;-5.8131175;-4.774861;-2.743225;-1.5059619;-1.062585425;-1.2533691500000002;9.2173585;-6.04587385;-1.298183585;4.789094;-0.90146795;9.051514;-1.06932615;6.356647;3185.7;0.0;2.59621825;0.058312501;0.0214414075;0.0063212895;-0.0133515635;-0.077515142;-0.069209963;-0.047270267;-0.07777051;-0.094270512;-0.092718265;-0.0017779541;-0.00346646715;23.0;0.1352
2021-01-01;06:00;11.576689;0.000100850335;3.5930659999999995e-05;2.7052856e-05;4.4279297e-05;5.544702e-05;0.00010364209;0.00015614477;0.00011820813;0.0001083670699999;-23.3070735;0.0075683594;-0.03803711;-5.688377233389209;-0.049121093;-50.000008;0.005;-23.622755;-0.018858447;-0.0168135735;-0.0060538114;0.0032986816999999;0.00959868125;0.0089486818;0.004848706;0.0018986816;0.00489868155;0.3476499899999999;1.2086897;2941.09865;2444.77475;1974.61485;1528.416;1105.5785;902.1671;704.25998;513.0733;326.94856500000003;10346.64945358963;0.0;7983.60315;8140.681;308.9397;0.0;8981.451000000001;2.0;21.600342;172.27319;8540.204000000002;9621.39;1e-06;1.6879999499999998e-06;7.1199995e-07;1.319999935e-07;1.2000000000000002e-08;8e-09;8e-09;3.840000000000001e-07;1.34399995e-06;22.3088255;104522.6775;6.5337092e-08;5.0168497e-08;3.4965210999999994e-08;70470.95999999999;-21.251684;0.0;99167.475;32904.789;32085.3795;100247.82;28005.116;104481.59;2.2;-20.000004;96.0500025;98.8500025;92.35;87.3000025;78.7500025;85.6;86.9000025;98.0500025;100.0;97.85;99.3;3.0;96.0;93.9;99.5;91.5;85.700005;97.5;96.0;0.0;0.229999995;0.37100002;0.3085371;0.251000015;0.28094356;0.000570352015;0.0005414968;0.0020628562318861917;0.0026902419102416415;0.003252308094438919;0.003743418041441116;0.004115926082561495;0.004301695562855885;0.004505446708409477;0.004797401779081712;0.005128233396775033;0.000534082;225.0;54.5;8.0;0.0;0.0;0.0;0.0;18.5;74.5;71.21133598804914;-20.843718;-21.9054855;-22.04067;-29.0500015;-25.7972165;-22.790258;-21.0017525;-19.9306625;-19.347113;-20.63352;-22.572996;-21.331533;-21.9999985;-59.560302;-22.0275855;-27.738714;-33.716796;-60.2354965;-21.438757;-19.984663;-63.2530515;358.61046;254.73702;260.86559;267.229965;274.56999;-0.012302245;0.00890869;0.015546875;0.02515625;0.033098;0.06714843;0.09793945;-0.1621630935;-0.4805785999999999;-0.55728757;-1.39365965;-1.9179638;-1.8806001;-0.40823972;0.2839089975;0.043908685;0.118735355;-13.344818;-1.019746075;-0.3896313449999999;-2.5079876;0.065744005;-13.1252565;0.02515625;-12.530872;4.3213352;-0.8313574;-0.860949665;-0.9144702;-0.962531875;-1.007172825;-1.1048754;-1.14829835;0.008715815;-2.69607425;-5.53323245;-7.3655827;-7.955571;-7.08128165;-3.9958545;-1.55432855;-0.9323755;-1.1248755;10.95152;-6.2199215500000005;-0.9085156;3.59529545;-1.0890686;10.723926;-0.94549312;8.519855;8025.05925;0.0;3.369428;0.1894629;0.17416993;0.06357618;-0.0458457055;-0.128156745;-0.122718273;-0.07005225;-0.0201655287499999;-0.0711645555;-0.07281934;-0.00157335505;-0.0026853423;23.0;0.1352
2021-01-01;12:00;11.35175675;5.9995421e-05;3.12062695e-05;4.8121094e-05;0.000129457763;0.000163852045;0.0001767981;0.0001918956249999;0.000153750365;0.000119696043;-24.8157175;-0.23693848;-0.34979248;-5.688377233389209;0.32720947;-50.000008;0.0;-27.763014;-0.0080599119999999;-0.00373979495;-0.00751748;-0.0148411609999999;-0.0111321775;-0.00538217765;-0.0027321776;0.000867822235;0.00226782225;0.3476499899999999;0.453278185;2950.3960500000003;2453.3339;1982.6694;1536.07795;1112.4705;909.04082;711.9639549999999;521.72885;336.71922;10346.64945358963;0.0;8591.894;8505.134;308.9397;0.0;9271.304;2.0;-1.8830568000000003;19.534154;9185.9095;9916.214;1e-06;1.31199995e-06;6.8799998e-07;7.599999999999999e-08;0.0;8e-09;1.03999995e-07;7.68e-07;1.48399995e-06;24.4057225;104698.225;6.6684523e-08;5.142672750000001e-08;3.3875151e-08;70556.215;-23.497778;0.0;99292.24;29901.629;30327.7125;100382.6;26777.0625;104696.812;2.15000005;-20.000004;99.75;97.2;96.65;76.6;71.2;83.200005;88.05;99.8500025;100.0;100.0;99.8;3.0;99.5;91.0;96.1;88.5;82.200005;99.95;99.5;0.0;0.229999995;0.37100002;0.3085371;0.251000015;0.28094356;0.0003879803899999;0.00047272323;0.0020628562318861917;0.0026902419102416415;0.003252308094438919;0.003743418041441116;0.004115926082561495;0.004301695562855885;0.004505446708409477;0.004797401779081712;0.005128233396775033;0.00045922491;0.0;26.0;6.0;0.0;0.0;0.0;4.5;50.5;90.0;71.21133598804914;-25.041098;-23.4887375;-23.5364515;-28.6000195;-25.469336;-22.6429195;-20.582418;-19.64971;-19.7938675;-22.0690135;-23.661322;-23.434248;-23.5332015;-61.712013;-21.850363;-27.3000015;-33.699996;-61.3342285;-23.5809005;-27.121771;-63.7919155;360.75415;253.82619;260.94559;267.15998;274.565;0.1194335915;0.140817865;0.1369165015;0.1258032215;0.1167480485;0.0766601574999999;0.050646975;-0.65789;-2.4078295;-4.0529778;-4.42993165;-3.2283813;-2.36827875;-1.1734863;-0.165247195;0.13243896235;0.0567504849999999;-15.8176635;-4.3649924;-1.21768065;-0.61396728;0.10507507165;-15.5239445;0.1258032215;-14.553989;2.6777588000000003;-0.33016616;-0.425608055;-0.458354475;-0.4875610299999999;-0.5166821349999999;-0.57598631;-0.60372558;-1.9969384;-4.47198465;-6.480898;-6.42720035;-5.08973145;-4.008623;-1.45844232;-0.53367215;-0.4639331;-0.561069315;9.1473145;-6.865537;-3.1082884;1.8506469;-0.38511354;9.198187;-0.47756591;8.203613;5918.181350000001;0.0;4.181474700000001;0.07564551;0.036879884;0.0800654299999999;0.16964942;0.1350078125;0.06862256;0.0391860385;-0.0070219733;-0.03284131;-0.0260483405;0.000621555315;-0.00479744865;23.0;0.1352
2021-01-01;18:00;11.2277105;3.899182e-05;6.926635749999999e-05;0.000103869995;0.00015564746;0.00014406103;0.000157688715;0.00015601135;0.000138988035;0.000116832765;-30.696386;0.00083007815;0.045556642;-5.688377233389209;-0.02841797;-50.000008;0.0;-31.1140885;-0.0082690393;-0.001600585965;0.00133486325;-0.0010883789;-0.0005277832;-0.0012777831499999;0.0001722168;0.0052222165;0.0061222166;0.3476499899999999;0.9075684;2953.71655;2456.133;1984.86855;1537.75635;1114.0932;910.961855;714.718715;525.7624;342.725025;10346.64945358963;0.0;9083.914;8969.228;308.9397;0.0;9599.296;2.0;-32.131104;19.29963;9699.8555;10250.6405;1.5e-06;4.7999999e-08;8e-09;4e-09;4e-09;8e-09;1.2000000000000002e-08;2.57999995e-07;1.34799995e-06;27.202509;104844.805;6.789610000000002e-08;5.1503918e-08;3.299832e-08;70614.03;-26.49497;0.0;99366.85;27673.663;28195.244;100470.6025;25436.586;104836.7275;2.0;-20.000004;99.7;80.85;78.1000025;66.9;76.19999999999999;90.25;95.0;99.3500025;100.0;100.0;100.0;3.0;99.5;87.200005;88.5;84.5;79.9;99.9;99.5;0.0;0.229999995;0.37100002;0.3085371;0.251000015;0.28094356;0.00028531847;0.000355;0.0020628562318861917;0.0026902419102416415;0.003252308094438919;0.003743418041441116;0.004115926082561495;0.004301695562855885;0.004505446708409477;0.004797401779081712;0.005128233396775033;0.0003489541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.5;88.5;71.21133598804914;-28.1607495;-26.305998;-26.272482;-28.300024;-25.200018;-22.24291;-20.4177685;-19.6864915;-20.6976295;-23.2482435;-25.943457;-26.4336835;-26.3224775;-63.4157255;-21.4888895;-27.000021;-33.500023;-62.8499755;-26.522528;-30.5370315;-64.79619;360.8272;252.12371;260.95499;267.09499;274.55996500000003;-0.182506105;-0.237761215;-0.258359365;-0.28329132;-0.313671855;-0.38386229;-0.4344921699999999;0.11901123;-1.98175775;-2.4324413500000004;-1.62208;-1.7857421;-1.74994385;-1.2553857;-0.72567627;-0.2998999;-0.4207666;-19.407709;-2.2164330000000003;-0.8759497;0.5602417;-0.18652344;-19.085226;-0.27902617;-17.2590455;3.662951;-0.7077685549999999;-0.8546168;-0.874189425;-0.8984741;-0.92124265;-0.933862275;-0.92396512;-4.24898185;-5.6004778;-5.586793650000001;-3.2917285;-1.888059;-1.0844263;-0.297443848;-0.45367676;-0.8783374;-0.8583374;11.863306;-4.91539485;-4.969807100000001;-1.61218995;-0.74869387;11.465418;-0.89104737;11.6800965;5679.9272;0.0;3.975073;0.078513673;0.01010156325;-0.02125586;0.01118652335;0.0035029304999999;0.01327148518;-0.00468017585;-0.0757138725;-0.094213872;-0.08550049;0.0019951996;-0.00459767155;23.0;0.1352
2021-01-02;00:00;13.000427;8.993872e-05;0.0001184486075;0.000150933475;0.00015668897;0.0001441164549999;0.0001471189;0.000164689815;0.0001562703899999;0.0001353247049999;-34.29483;-0.008886719;0.03413086;-5.688377233389209;-0.04560547;-50.000008;0.0;-32.862030000000004;0.0043321289;0.004563919;0.00301489255;0.004198874;0.00499887695;0.00484887675;0.0068988769999999;0.0087488769999999;0.008098877;0.3476499899999999;1.3500854;2957.2988;2460.3713500000003;1990.58195;1545.7718;1123.9481500000002;921.185455;724.9066;536.1284;354.038425;10346.64945358963;0.0;9108.522;8696.87975;308.9397;0.0;10183.1215;2.0;-79.08618;20.0332575;9701.9135;10842.3885;1e-06;8e-09;8e-09;8e-09;3.799999825e-07;6.48e-07;2.2800000000000006e-07;4.8000000000000006e-08;2.96e-07;29.5483035;105044.8;6.921784249999999e-08;4.9593759e-08;3.3187270000000005e-08;71200.34;-28.2560025;0.0;99520.988;27665.1065;29602.544;100633.01;23201.5935;104998.73;2.0;-20.000004;97.55;70.95;82.8000025;90.45;98.4000025;98.05;93.0;93.1;99.0000025;96.5000025;98.0;3.0;97.5;82.5;72.0;87.0;92.6;96.0;97.5;0.0;0.229999995;0.37100002;0.3085371;0.251000015;0.28094356;0.000241277465;0.00029;0.0020628562318861917;0.0026902419102416415;0.003252308094438919;0.003743418041441116;0.004115926082561495;0.004301695562855885;0.004505446708409477;0.004797401779081712;0.005128233396775033;0.00029371062;0.0;0.0;0.0;0.0;14.0;11.5;0.0;0.0;14.5;71.21133598804914;-29.540587;-27.8724805;-27.722479;-28.4999985;-25.74999;-23.4351485;-21.7910135;-20.3969405;-20.830786;-23.134298;-26.7225015;-28.0336895;-27.699995;-62.5498045;-22.714399;-27.321112;-33.1000215;-60.6199725;-28.161207500000003;-31.6985845;-66.03871799999999;359.01919;250.184375;260.944975;267.03502000000003;274.55;-1.0503613;-1.203457;-1.2520483;-1.2979834;-1.3459518;-1.4726952;-1.5437645999999998;3.3502123;1.5318902;0.2336743;-1.66637205;-3.0299023;-3.16567805;-2.8171069;-2.0053125;-1.3566235;-1.5112305;-20.709119;-0.3816454999999999;2.6245654;2.7436547;-1.1102234000000002;-19.80356;-1.28028315;-16.652271;1.12687745;-0.537675755;-0.61493652;-0.6276196199999999;-0.6340039;-0.6500829850000001;-0.62740752;-0.58929931;-6.358203;-7.4226756;-6.001604;-3.5946093;-1.14322933;-0.06526856;0.2975946;0.007055664;-0.6187158150000001;-0.53790558;10.346026;-5.186677;-7.085759;-5.03547285;-0.5349396;9.0594605;-0.6330590549999999;8.0308776;13496.6065;0.0;4.7383764;-0.0448593785;-0.0533505865;-0.027436525;-0.0392929699999999;-0.051790042;-0.0528750005;-0.089127935;-0.12206104;-0.1218686549999999;-0.1122026399999999;0.0028884826;-0.0067157226;23.0;0.1352
2021-01-02;06:00;15.511394;0.00020613294;0.00018169653;0.000152402465;0.0001293822;0.00011853882;0.00011170679;0.0001191816399999;0.000109665405;0.000104165408;-23.8312205;0.0;0.013085938;-5.688377233389209;0.013085938;-50.000008;0.0;-29.558004;-0.0037836913;-0.0046941403;-0.00324365225;0.0011979491;0.00342717285;0.0043999511;0.0042621581;-0.0015878417499999;-0.000487841018;0.3476499899999999;0.36096497;2961.31615;2465.1782000000003;1996.9453;1553.7856000000002;1132.84845;930.0803;733.1621399999999;543.79702;361.3732;10346.64945358963;0.0;9837.4215;10290.5065;308.9397;0.0;10663.879;2.0;4.55261215;119.42305;10439.15;11316.953;0.0;0.0;0.0;0.0;8e-09;8e-09;8e-09;1.2000000000000002e-08;3.39999985e-08;29.4292395;105119.5275;7.331539e-08;5.24812565e-08;3.3265543e-08;71590.15;-26.806982;0.0;99625.432;24706.5355;22918.6865;100732.733;21528.531;105110.975;1.5996654;-20.000004;92.7;57.8;64.0000025;65.8;81.05;90.85;86.8;88.1000025;97.3;94.6;95.9;3.0;92.5;63.100002;50.5;71.0;77.5;93.3;92.5;0.0;0.229999995;0.37100002;0.3085371;0.251000015;0.28094356;0.000329508055;0.000307588445;0.0020628562318861917;0.0026902419102416415;0.003252308094438919;0.003743418041441116;0.004115926082561495;0.004301695562855885;0.004505446708409477;0.004797401779081712;0.005128233396775033;0.0003100107699999;225.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;71.21133598804914;-25.9602795;-27.070867;-27.18215;-28.65;-26.306387;-24.366644;-22.511595;-20.747778;-20.279051;-22.2360365;-26.409079;-26.7775095;-26.9821755;-65.760985;-23.6835465;-27.5532665;-32.200019999999995;-68.3499975;-26.65315;-24.599508;-69.71643;349.98279;249.422165;260.86498;266.97496;274.54497000000003;0.1291188;0.181697995;0.21556396;0.2496643;0.287033685;0.37734861;0.4416772399999999;0.217146604;-0.371694315;-0.6530419599999999;-0.500952125;-0.281926257;-0.34341309;-0.1304223565;0.5763147;0.3045190399999999;0.408593745;-23.4890105;-0.6316577;-0.065625005;0.384250475;0.336700455;-21.415864;0.24265258;-18.85986;-2.29277575;-0.0940307564999999;-0.03764648;-0.0126466299999999;0.0153784099999999;0.041604003;0.1487890515;0.23437989;-5.75959945;-5.389624;-4.902495;-3.8019335;-2.030625;-1.40510735;-0.6031122;0.38047851;0.0454272425;0.2037792985;10.541425;-4.6231346;-5.6296923;-5.71704085;0.098980707;11.270453;0.0053784199999999;10.26839;23549.4835;0.0;4.661972499999999;0.036041016;0.0496406275;0.03512793;-0.0173125005;-0.0481835959999999;-0.059881352;-0.0610058624999999;0.0287236334999999;0.010723633415;0.0046611325;-0.0039611479999999;-0.013576164;23.0;0.1352
2021-01-02;12:00;16.1829685;0.0001042011725;0.0001321723599999;0.000128333405;0.0001018883099999;7.3235107e-05;7.363501e-05;4.3386597e-05;1.607482975e-05;7.226306e-05;-30.948385;-0.383667;-0.013476563;-5.688377233389209;-0.013476563;-50.000008;0.0;-32.19493;-0.0030765624;-0.00475986315;0.00042373045;0.008318457;0.013118457;0.014918457;0.0123184565;0.004218457;-0.0032315429;0.3476499899999999;0.8012746;2973.75245;2475.9121;2006.9658;1564.01805;1144.134;942.11698;746.067215;556.5118299999999;373.10441;10346.64945358963;0.0;9375.125;10824.993;308.9397;0.0;10996.3535;2.0;71.22363;19.267118;9918.04525;11643.2515;1e-06;0.0;0.0;0.0;4e-09;8e-09;1.7399999e-07;1.02799998e-06;9.8e-07;30.127326;105296.78;7.22350775e-08;5.29109e-08;3.39737925e-08;71693.44;-27.027365;0.0;99786.332;26769.7505;21051.25;100894.87;20448.8065;105328.4025;1.7068084;-20.000004;97.45;46.650001;63.050002500000005;72.200005;76.5;89.5;94.0500025;99.4;99.2500025;94.95;95.6;3.0;97.5;64.0;49.5;71.0;78.700005;93.75;97.5;0.0;0.229999995;0.37100002;0.3085371;0.251000015;0.28094356;0.000254999975;0.00033674804;0.0020628562318861917;0.0026902419102416415;0.003252308094438919;0.003743418041441116;0.004115926082561495;0.004301695562855885;0.004505446708409477;0.004797401779081712;0.005128233396775033;0.000337;0.0;0.0;0.0;0.0;0.0;0.0;7.0;49.5;35.0;71.21133598804914;-28.906416;-26.2681635;-26.0681595;-27.65;-25.699995;-24.201925;-22.975897;-21.5152335;-21.414258500000003;-22.9492625;-25.009108;-26.575781;-26.1681575;-62.3313975;-23.722555;-26.707006;-31.070432500000003;-71.223145;-26.75276;-31.746238;-71.830827;348.759325;249.0573;260.7427;266.92;274.535;0.44540526;0.553358135;0.5996264499999999;0.6449266;0.6949159199999999;0.846987285;0.9540771;-2.9043359;-1.49636715;-0.114545893;0.4170581;1.1269995000000002;1.54875725;2.11277335;1.92513535;0.8775207249999999;0.95641842;-14.5693485;0.1266992135;-2.3649683;-4.1308954;0.496411145;-10.899219;0.6249243;-10.322132;-4.37682115;0.486137675;0.5706006;0.5695508;0.5734765;0.56620848;0.5313037;0.476164535;-5.24262185;-4.80317855;-4.444660450000001;-4.209907;-3.49563465;-2.75304435;-1.6726099;-0.3750048649999999;0.48202391;0.4411865;-1.5238587;-4.385095;-5.11197;-4.86860585;0.5478485;5.01417235;0.568594965;4.247681;15488.9065;0.0;3.4585034;0.031439455;0.0553554725;0.00151953125;-0.101620122;-0.17391212;-0.200632825;-0.169777345;-0.05827295;0.049006349;0.0706210999999999;-0.00491394025;-0.0049664702;23.0;0.1352
2021-01-02;18:00;15.06422775;0.00010192688;0.00010446277;0.000125041385;0.000109487303;0.00010679883;9.327832e-05;-2.940673925e-05;-7.879712e-05;-6.626710000000001e-06;-32.5028065;0.017919922;0.028515626;-5.688377233389209;0.028515626;-50.000008;0.01;-30.403173;0.00283984375;0.0016630859;0.0033573240999999;-0.0022384765;0.00326152947;0.00956152315;0.0046615234;-0.0038884767899999;-0.0081884761499999;0.3476499899999999;1.66491965;2975.7677000000003;2477.88155;2008.28235;1564.51835;1144.7289;943.6365;748.8221450000001;559.98364;376.84903;10346.64945358963;0.0;8018.6914;11071.92925;308.9397;0.0;11126.347;2.0;131.78012;32.2000065;8483.133000000002;11784.5625;1e-06;7.8799998e-07;0.0;0.0;4e-09;1.67999995e-07;9.51999985e-07;1.16999995e-06;1.1899999e-06;29.0503855;105343.88;6.945470299999999e-08;5.1438533500000003e-08;3.490068e-08;71726.45;-26.766745;0.0;99838.234;33180.399999999994;20185.2145;100945.9525;19998.575;105388.375;1.95;-20.000004;95.25;76.4;48.650001;57.650001;80.8000025;97.6;100.0;99.5500025;98.8;94.3000025;95.200005;4.0;95.5;86.0;94.5;84.0;75.0;93.1;95.5;0.0;0.229999995;0.37100002;0.3085000249999999;0.251000015;0.281443555;0.000303524155;0.00032268301;0.0020628562318861917;0.0026902419102416415;0.003252308094438919;0.003743418041441116;0.004115926082561495;0.004301695562855885;0.004505446708409477;0.004797401779081712;0.005128233396775033;0.00033064428;0.0;1.5;0.0;0.0;0.0;6.0;55.5;44.0;36.5;71.21133598804914;-27.0273645;-26.318159;-26.259108;-27.9;-25.449972;-23.715643;-22.621969;-22.1191385;-23.1000425;-24.1339855;-25.749968;-26.464544;-26.2615485;-53.7435305;-23.181738;-26.65;-31.128637;-72.641525;-26.4548475;-28.1966995;-72.94648;349.15884;248.702025;260.59270000000004;266.86001;274.53;1.3131921;1.49309565;1.6155249;1.7370825;1.85031;2.1918359;2.420132;-1.53619865;-0.395268525;1.0013916;3.1338378;4.955893550000001;5.62083;5.61010485;3.902678;2.19702515;2.31037345;0.80453495;1.70645015;-1.0750316999999998;-2.742888;1.47040105;0.505438255;1.68754395;0.3461212299999999;-5.0492578;0.706582;0.7723999;0.78966552;0.8121972399999999;0.829504045;0.8333252;0.814260245;-7.97793925;-7.375942200000001;-6.730942199999999;-6.6008055;-5.44817885;-4.390758;-2.1594555;0.210366205;0.757718485;0.7769995000000001;-13.5610535;-6.684038;-7.775776349999999;-7.824415999999999;0.7858459799999999;-5.167731;0.8031737999999999;-5.2325015;9745.9695;0.06246406;-1.04897945;-0.0298417985;-0.0156748055;-0.0386289085;0.021953128;-0.0383417982999999;-0.12585889;-0.0609165055;0.051046877;0.116143563;0.13695948;0.00058246154;0.0005524597;23.0;0.1352
