Date;Березовка;Ветлужанка;Кировский;Кубеково;Покровка;Свердловский;Северный;Солнечный;Черемушки
2019-03-16;1.4;1.0;0.6;1.1;3.2;0.7;1.2;3.0;0.5
2019-03-17;2.1;2.2;1.2;2.1;4.1;0.8;1.0;3.0;1.3
2019-03-18;1.8;1.8;1.0;1.6;3.0;0.7;1.0;2.8;1.1
2019-03-19;1.8;1.5;0.8;2.0;4.0;0.7;0.9;2.7;0.9
2019-03-20;1.6;0.9;0.8;1.5;3.0;0.6;0.7;2.3;0.9
2019-03-21;1.3;0.8;0.5;1.1;2.5;0.5;0.5;2.0;0.6
2019-03-22;1.9;1.0;0.6;1.6;3.7;1.0;0.9;3.7;0.8
2019-03-23;1.5;1.4;0.9;1.4;3.9;0.6;0.8;2.5;0.7
2019-03-24;0.6;0.5;0.5;0.5;1.7;0.4;0.4;1.3;0.3
2019-03-25;1.2;1.0;1.0;1.1;2.3;0.6;0.6;1.9;0.8
2019-03-26;0.5;0.2;0.5;0.4;1.4;0.4;0.3;0.6;0.2
2019-03-27;0.8;0.5;0.9;0.4;2.3;0.7;0.7;1.8;0.5
2019-03-28;1.6;1.3;0.6;0.3;3.0;0.7;0.7;1.9;0.9
2019-03-29;0.8;0.4;0.9;0.1;1.8;0.7;0.7;1.8;0.4
2019-03-30;1.8;0.5;1.7;;3.5;0.8;1.4;3.5;0.7
2019-03-31;1.9;1.0;1.0;;3.8;0.7;1.1;2.6;0.8
2019-04-01;2.4;1.9;1.1;4.1;4.7;1.1;1.3;3.7;1.3
2019-04-02;2.2;1.4;1.1;1.6;3.8;1.1;0.9;3.0;1.1
2019-04-03;3.8;3.5;2.0;4.3;7.2;1.4;2.0;4.3;2.1
2019-04-04;0.9;0.4;0.7;0.6;1.3;0.5;0.3;1.4;0.3
2019-04-05;1.1;0.5;0.9;0.5;1.9;0.7;0.3;1.7;0.4
2019-04-06;1.0;0.6;1.0;0.3;2.1;0.8;0.3;2.2;0.4
2019-04-07;2.3;1.7;1.3;2.3;3.9;1.1;1.0;2.8;1.2
2019-04-08;1.8;1.7;1.0;2.3;3.4;0.9;1.0;2.9;1.1
2019-04-09;0.9;0.6;0.5;0.5;1.9;0.7;0.4;2.4;0.3
2019-04-10;2.3;1.8;1.2;2.1;3.9;1.1;1.2;3.1;1.3
2019-04-11;2.4;2.1;1.3;2.7;4.1;1.0;1.3;3.1;1.4
2019-04-12;2.1;1.9;1.4;2.1;4.2;1.1;1.1;2.6;1.4
2019-04-13;4.4;3.8;1.6;3.8;7.7;2.3;2.4;5.8;3.2
2019-04-14;2.5;2.4;1.5;2.7;4.6;1.1;1.4;3.4;1.5
2019-04-15;0.8;0.9;0.9;1.0;2.0;0.6;0.6;1.5;0.5
2019-04-16;0.8;0.6;0.9;0.7;1.8;0.7;0.6;2.1;0.4
2019-04-17;1.7;0.8;1.0;1.5;3.7;1.3;1.1;3.5;1.1
2019-04-18;3.8;3.3;2.2;4.1;7.2;2.0;2.2;6.0;2.3
2019-04-19;4.9;4.3;2.5;5.9;9.5;2.2;2.9;5.9;2.8
2019-04-20;0.9;0.4;0.6;0.5;1.6;0.6;0.4;1.4;0.2
2019-04-21;2.2;1.6;1.2;2.2;3.9;0.9;1.1;3.0;1.0
2019-04-22;1.9;1.2;1.0;1.8;3.5;0.9;0.8;2.4;1.2
2019-04-23;1.0;0.4;0.7;0.5;1.6;0.7;0.4;1.5;0.3
2019-04-24;1.2;0.6;0.5;0.8;2.2;0.5;0.6;1.3;0.4
2019-04-25;1.5;0.7;0.7;1.2;3.0;0.8;0.7;2.8;0.7
2019-04-26;3.4;2.5;1.5;2.7;6.2;1.9;1.7;4.8;2.5
2019-04-27;1.2;0.6;0.6;0.9;2.3;0.5;0.7;1.7;0.7
2019-04-28;2.7;1.5;1.0;2.0;4.2;1.2;1.1;3.0;1.7
2019-04-29;0.8;0.2;0.4;0.3;1.9;0.3;0.2;2.0;0.4
2019-04-30;3.9;2.1;1.7;2.8;7.1;2.5;2.0;5.9;3.1
2019-05-01;3.3;3.0;1.8;3.7;6.1;1.5;1.6;4.4;1.7
2019-05-02;2.0;1.3;1.1;1.8;3.4;0.9;1.0;2.5;1.2
2019-05-03;0.8;0.4;0.5;0.4;1.8;0.6;0.4;1.8;0.5
2019-05-04;0.8;0.4;0.6;0.5;1.6;0.6;0.4;1.5;0.5
2019-05-05;1.4;0.8;0.7;0.9;2.3;0.7;0.6;1.7;0.6
2019-05-06;1.7;1.7;1.2;1.6;3.1;1.2;1.0;2.9;1.0
2019-05-07;1.3;1.0;0.7;1.4;2.6;0.7;0.7;2.1;0.7
2019-05-08;2.4;1.9;1.1;2.5;3.7;1.1;1.0;3.3;0.8
2019-05-09;1.9;1.8;2.0;2.0;3.3;1.0;1.1;3.0;1.1
2019-05-10;1.0;0.8;0.8;1.3;2.0;0.7;0.6;1.8;0.6
2019-05-11;3.3;2.3;1.2;3.1;5.2;1.3;1.5;4.0;1.7
2019-05-12;2.2;2.1;1.2;2.3;4.0;1.0;1.2;2.9;1.2
2019-05-13;1.1;0.6;0.8;0.9;1.7;0.7;0.6;1.6;0.6
2019-05-14;1.7;0.6;0.9;1.2;2.5;0.9;0.7;2.3;0.9
2019-05-15;1.3;1.0;0.7;1.1;2.2;0.7;0.6;1.5;0.5
2019-05-16;1.7;1.2;0.9;1.5;3.2;0.8;1.1;2.5;0.9
2019-05-17;1.5;0.7;1.0;1.0;1.8;0.9;0.8;1.9;0.6
2019-05-18;1.1;0.7;0.8;0.9;2.5;1.1;0.7;2.4;0.7
2019-05-19;1.2;0.6;0.8;0.8;2.4;0.9;0.7;2.2;0.7
2019-05-20;2.5;1.2;0.9;1.7;4.1;1.6;1.0;3.9;1.3
2019-05-21;1.9;1.4;0.8;1.8;3.6;1.1;1.0;3.3;1.0
2019-05-22;2.4;2.0;1.1;2.6;4.6;1.0;1.3;3.2;1.1
2019-05-23;1.8;1.2;0.8;2.2;3.1;0.9;1.2;2.6;0.8
2019-05-24;2.0;1.3;0.8;1.6;3.3;1.1;1.3;2.8;1.0
2019-05-25;1.4;1.1;0.8;1.3;3.7;1.3;1.0;3.4;1.0
2019-05-26;2.4;1.7;1.0;2.1;3.8;1.1;1.5;3.4;1.2
2019-05-27;2.5;1.8;0.9;2.2;4.2;0.9;1.5;3.0;1.1
2019-05-28;1.7;0.6;0.7;1.4;3.1;1.2;1.0;3.1;0.9
2019-05-29;1.6;1.5;0.6;1.3;3.4;1.0;0.9;2.9;0.8
2019-05-30;1.8;1.1;0.8;1.5;3.6;1.2;1.1;3.4;1.1
2019-05-31;3.4;2.5;1.4;3.4;5.6;1.6;2.0;3.8;1.6
2019-06-01;2.9;2.2;1.3;3.3;4.7;1.4;1.8;3.6;1.4
2019-06-02;1.3;0.9;0.6;0.8;2.4;0.6;0.9;1.8;0.5
2019-06-03;1.5;1.0;0.5;1.3;2.3;0.9;0.8;2.2;0.6
2019-06-04;1.0;0.3;0.9;0.7;1.6;0.7;0.6;1.4;0.4
2019-06-05;1.0;0.3;0.8;0.5;1.4;0.7;0.7;1.5;0.4
2019-06-06;1.0;0.5;1.2;0.5;1.9;0.8;0.6;1.8;0.5
2019-06-07;1.3;0.7;1.1;1.0;2.5;0.7;1.1;2.5;0.6
2019-06-08;1.3;0.9;0.8;1.2;2.8;1.0;0.9;3.9;0.7
2019-06-09;0.9;0.7;0.5;0.9;2.1;0.8;0.7;;0.5
2019-06-10;1.7;1.1;0.7;1.6;2.9;0.8;1.0;;0.7
2019-06-11;2.5;2.1;1.1;2.9;5.1;1.1;1.6;3.9;1.2
2019-06-12;2.4;1.4;0.9;1.8;4.5;1.3;1.4;3.4;1.5
2019-06-13;1.6;0.9;0.7;1.5;3.4;1.2;1.0;3.1;1.0
2019-06-14;1.2;1.4;0.8;1.6;3.3;0.9;1.0;2.9;0.8
2019-06-15;0.8;0.6;1.0;1.5;1.6;0.6;0.7;1.5;0.4
2019-06-16;0.8;0.4;0.8;1.1;1.4;0.8;0.4;1.5;0.3
2019-06-17;3.0;1.7;0.9;3.5;4.2;1.1;1.7;3.4;1.2
2019-06-18;1.2;0.6;1.5;1.4;2.2;1.1;0.7;2.9;0.6
2019-06-19;2.4;1.2;0.7;2.2;3.5;0.9;1.2;2.5;1.1
2019-06-20;0.8;0.3;0.8;1.0;1.3;0.7;0.4;1.4;0.3
2019-06-21;1.0;0.5;0.9;1.0;1.5;0.7;0.5;1.0;0.3
2019-06-22;1.0;0.4;1.0;1.0;1.7;0.8;0.4;1.2;0.4
2019-06-23;1.0;0.2;0.8;1.1;1.3;0.7;0.4;1.2;0.3
2019-06-24;1.5;0.8;0.7;2.3;3.0;0.7;1.2;2.5;0.7
2019-06-25;2.0;0.9;0.7;2.5;3.1;0.6;1.6;3.2;0.6
2019-06-26;1.6;1.4;0.7;2.9;2.6;0.7;1.5;2.8;0.7
2019-06-27;0.8;0.4;0.5;0.9;1.3;0.5;0.7;1.4;0.3
2019-06-28;0.8;0.2;0.9;0.8;1.3;0.8;0.4;0.9;0.3
2019-06-29;1.0;0.4;1.0;0.9;1.5;0.8;0.4;1.5;0.5
2019-06-30;2.3;1.6;0.6;3.0;3.2;0.8;1.4;2.7;0.9
2019-07-01;1.7;1.0;0.4;2.1;2.7;0.6;1.2;2.4;0.6
2019-07-02;1.7;0.8;0.5;2.0;3.0;1.0;1.1;2.7;0.7
2019-07-03;1.0;0.6;0.4;1.2;1.9;0.7;0.7;1.7;0.3
2019-07-04;0.9;0.3;0.9;1.1;1.3;0.8;0.7;1.7;0.3
2019-07-05;1.4;0.4;0.6;0.9;1.4;0.9;0.6;1.6;0.4
2019-07-06;1.7;1.2;0.5;1.9;3.2;0.8;1.1;2.7;0.8
2019-07-07;0.8;0.2;0.5;0.8;1.0;0.6;0.3;1.4;0.2
2019-07-08;1.3;0.9;0.5;1.8;1.9;0.8;0.8;2.0;0.6
2019-07-09;1.2;0.3;1.0;1.1;1.4;0.8;0.5;1.0;0.5
2019-07-10;1.1;0.7;0.5;1.3;1.9;0.6;0.8;1.7;0.4
2019-07-11;0.9;0.7;0.6;1.9;2.0;0.7;1.0;2.1;0.5
2019-07-12;0.9;0.3;1.2;2.2;2.3;0.9;0.9;2.7;0.5
2019-07-13;0.9;0.2;0.9;;1.6;0.7;0.6;2.7;0.4
2019-07-14;0.6;0.5;0.6;;1.8;0.6;0.8;1.8;0.3
2019-07-15;1.0;0.7;0.7;;2.3;0.6;1.2;2.4;0.5
2019-07-16;1.0;0.2;1.3;;1.7;0.8;0.8;1.9;0.6
2019-07-17;1.1;0.3;0.7;;1.6;0.8;0.5;1.7;0.5
2019-07-18;0.8;0.2;0.7;;1.1;0.5;0.5;1.4;0.2
2019-07-19;0.8;0.3;0.4;;1.4;0.5;0.5;1.2;0.2
2019-07-20;1.3;0.4;1.5;;2.7;0.9;1.1;3.2;0.5
2019-07-21;0.8;0.1;0.6;;1.2;0.5;0.5;1.5;0.3
2019-07-22;0.4;0.1;0.4;;0.8;0.4;0.3;0.7;0.1
2019-07-23;0.5;0.3;0.4;;1.2;0.5;0.5;1.1;0.2
2019-07-24;0.6;0.5;0.2;;1.6;0.5;0.5;1.4;0.2
2019-07-25;1.3;0.7;0.0;;2.1;0.6;1.0;2.2;0.5
2019-07-26;1.2;0.5;0.0;;1.6;0.6;1.0;1.8;0.3
2019-07-27;1.0;0.4;0.0;;1.2;0.5;0.7;2.0;0.2
2019-07-28;0.8;0.2;0.0;;0.8;0.5;0.6;1.4;0.3
2019-07-29;0.8;0.1;0.0;;1.0;0.7;0.4;1.1;0.2
2019-07-30;0.9;0.3;1.0;;1.6;0.8;0.9;2.7;0.5
2019-07-31;1.6;0.6;0.5;;2.5;0.9;0.8;2.3;0.7
2019-08-01;0.9;0.2;0.6;;1.3;0.6;0.4;1.6;0.2
2019-08-02;0.7;0.2;1.1;;1.3;0.9;0.6;2.2;0.5
2019-08-03;0.6;0.1;0.4;;0.8;0.5;0.3;1.0;0.1
2019-08-04;0.7;0.1;0.7;;1.3;0.7;0.4;1.3;0.2
2019-08-05;1.4;0.5;1.6;;3.0;1.1;1.2;3.4;0.8
2019-08-06;1.1;0.8;0.5;;2.5;0.6;1.0;2.4;0.4
2019-08-07;0.6;0.1;0.5;;0.8;0.5;0.3;0.8;0.2
2019-08-08;0.7;0.4;0.4;;1.6;0.3;0.6;1.5;0.3
2019-08-09;0.9;0.3;0.8;;1.5;1.2;0.6;1.7;0.3
2019-08-10;2.3;0.9;0.8;;3.5;1.0;1.3;2.8;1.1
2019-08-11;1.2;0.5;0.5;;1.3;0.7;0.8;2.1;0.4
2019-08-12;1.3;0.3;0.4;;1.4;0.6;0.8;2.1;0.4
2019-08-13;1.8;0.6;0.6;;2.2;0.8;1.1;2.3;0.5
2019-08-14;0.8;0.1;1.0;;0.9;0.7;0.5;1.6;0.3
2019-08-15;0.9;0.3;1.4;;2.1;0.9;0.8;2.5;0.6
2019-08-16;1.1;0.3;1.2;;2.0;0.9;0.8;2.7;0.6
2019-08-17;0.6;0.1;0.5;;1.0;0.5;0.3;1.7;0.2
2019-08-18;1.0;0.1;0.6;;1.4;0.5;0.4;1.2;0.2
2019-08-19;0.9;0.1;0.3;;1.0;0.6;0.5;1.2;0.1
2019-08-20;0.7;0.0;0.5;;1.2;0.4;0.3;1.1;0.1
2019-08-21;1.1;0.4;0.4;;1.9;0.6;0.8;1.8;0.3
2019-08-22;1.0;0.1;0.8;;1.6;0.7;0.6;1.8;0.3
2019-08-23;0.8;0.2;0.7;;1.7;0.5;0.5;1.6;0.2
2019-08-24;2.1;0.4;0.7;;3.3;1.8;1.1;3.3;1.2
2019-08-25;1.9;0.6;0.6;;3.4;1.2;1.1;3.1;0.8
2019-08-26;0.8;0.1;0.5;;1.0;0.5;0.5;1.6;0.2
2019-08-27;;0.2;0.8;;1.3;0.7;0.7;2.2;0.4
2019-08-28;;0.2;0.2;;2.1;0.6;0.5;1.6;0.2
2019-08-29;;0.2;0.8;;1.7;0.7;0.5;1.8;0.3
2019-08-30;;0.0;0.4;;0.7;0.4;0.5;2.0;0.2
2019-08-31;;0.1;0.4;;1.1;0.5;0.3;1.4;0.1
2019-09-01;;0.5;0.4;;1.9;0.6;0.7;1.9;0.4
2019-09-02;;0.1;0.7;;1.0;0.5;0.4;1.3;0.2
2019-09-03;;0.2;0.7;;0.9;0.5;0.4;1.4;0.2
2019-09-04;;0.5;0.3;;2.3;0.7;0.6;2.3;0.3
2019-09-05;;0.2;0.3;;1.1;0.7;0.5;1.4;0.3
2019-09-06;;0.1;0.5;;1.0;0.7;0.6;1.8;0.2
2019-09-07;;0.1;0.6;;0.8;0.5;0.3;1.3;0.2
2019-09-08;;0.1;0.7;;1.0;0.6;0.4;2.1;0.2
2019-09-09;;0.0;0.4;;0.5;0.4;0.2;0.8;0.1
2019-09-10;;0.5;0.3;;2.4;0.8;0.6;2.3;0.4
2019-09-11;;0.4;0.4;;2.5;0.6;0.8;2.8;0.4
2019-09-12;;1.3;0.8;;4.3;1.0;1.4;3.1;1.0
2019-09-13;;0.9;0.6;;3.7;1.0;1.0;2.9;0.9
2019-09-14;;0.5;0.6;;3.2;0.8;0.9;2.4;0.8
2019-09-15;;0.8;0.6;;3.9;0.9;0.7;2.8;0.7
2019-09-16;;0.0;0.6;;0.6;0.5;0.2;1.1;0.1
2019-09-17;;0.1;0.3;;1.5;0.3;0.1;1.6;0.0
2019-09-18;;1.0;0.7;;4.6;1.3;1.0;3.5;1.2
2019-09-19;;0.3;0.4;;2.7;0.8;0.3;2.8;0.3
2019-09-20;;0.7;0.9;;3.5;1.3;0.9;3.4;1.3
2019-09-21;;0.9;0.6;;3.8;0.7;1.2;3.1;1.0
2019-09-22;;0.0;0.5;;1.6;0.4;0.4;1.7;0.1
2019-09-23;;0.7;0.7;;2.6;0.8;1.1;2.4;0.7
2019-09-24;;0.4;0.6;;2.0;0.7;0.6;2.2;0.6
2019-09-25;;0.3;0.3;;1.8;0.6;0.5;2.2;0.3
2019-09-26;;0.5;0.6;;2.0;0.6;0.6;1.9;0.6
2019-09-27;;0.0;0.4;;1.2;0.4;0.3;1.0;0.2
2019-09-28;;0.7;0.6;;2.5;0.6;1.0;2.8;0.6
2019-09-29;;0.3;0.4;;2.0;0.5;0.5;1.6;0.4
2019-09-30;;1.1;0.7;;3.5;0.9;1.0;2.6;1.0
2019-10-01;;0.5;0.4;;2.9;0.7;0.7;2.2;0.8
2019-10-02;;0.5;0.4;;2.4;0.8;0.6;2.7;0.6
2019-10-03;;0.7;0.6;;4.0;1.3;0.9;3.5;1.2
2019-10-04;;0.3;0.4;;3.1;1.0;0.7;3.2;0.7
2019-10-05;;1.5;1.1;;5.4;1.5;1.6;3.4;1.8
2019-10-06;;0.1;0.5;;1.4;0.5;0.4;1.1;0.3
2019-10-07;;0.7;0.3;;3.2;0.7;0.6;3.2;0.5
2019-10-08;;0.5;0.7;;2.0;0.7;0.7;2.4;0.5
2019-10-09;;0.1;0.4;;1.5;0.4;0.4;1.4;0.2
2019-10-10;;0.1;1.0;;1.5;0.7;0.5;2.2;0.4
2019-10-11;;0.2;1.5;;3.3;0.8;1.0;3.6;1.0
2019-10-12;;0.1;1.1;;3.0;0.6;0.9;2.5;1.3
2019-10-13;;0.1;0.1;;1.8;0.3;0.2;1.9;0.2
2019-10-14;;0.3;0.2;;2.1;0.5;0.1;3.0;0.2
2019-10-15;;0.5;0.7;;4.2;1.1;0.5;3.6;0.8
2019-10-16;;0.4;0.6;;2.9;0.9;0.8;2.7;1.1
2019-10-17;;1.1;1.0;;4.7;1.6;1.3;3.7;1.7
2019-10-18;;1.2;1.0;;5.0;1.3;1.6;3.3;2.0
2019-10-19;;0.2;0.6;;1.1;0.6;0.5;1.2;0.4
2019-10-20;;0.4;1.0;;2.3;0.8;1.0;1.9;0.9
2019-10-21;;0.3;0.7;;1.8;0.5;0.6;1.7;0.8
2019-10-22;;0.5;0.7;;4.3;1.5;1.3;3.4;1.3
2019-10-23;;0.7;0.9;;4.3;1.3;1.3;3.5;1.3
2019-10-24;;1.2;1.1;;5.3;1.6;1.9;4.0;2.2
2019-10-25;;1.1;1.2;;5.5;1.9;2.1;4.4;2.3
2019-10-26;;0.6;1.0;;3.4;1.1;1.1;2.6;1.1
2019-10-27;;0.7;1.0;;4.6;1.4;1.4;3.8;1.4
2019-10-28;;2.2;1.3;;6.6;2.2;2.1;4.5;2.6
2019-10-29;;3.0;2.2;;8.9;2.7;3.4;6.4;3.6
2019-10-30;;1.2;1.1;;3.7;0.9;1.4;2.7;1.2
2019-10-31;;0.0;0.3;;0.7;0.3;0.3;1.1;0.1
2019-11-01;;0.3;1.0;;3.1;0.7;1.2;3.3;0.9
2019-11-02;;1.7;1.3;;5.8;1.6;2.0;3.8;1.9
2019-11-03;;1.4;1.3;;4.8;1.1;1.7;3.3;1.5
2019-11-04;;0.1;0.8;;2.2;0.5;0.9;2.5;0.8
2019-11-05;;0.0;0.3;;1.1;0.3;0.4;0.9;0.2
2019-11-06;;1.4;1.1;;4.7;1.4;1.6;3.6;1.6
2019-11-07;;1.7;1.5;;6.4;2.9;2.5;4.9;3.1
2019-11-08;;2.4;1.7;;7.3;2.9;2.8;6.1;3.5
2019-11-09;;1.4;1.7;;5.1;1.6;2.0;3.8;2.2
2019-11-10;;0.6;1.3;;2.9;0.9;1.3;2.4;1.2
2019-11-11;;0.7;1.2;;3.5;1.1;1.7;3.2;1.3
2019-11-12;;0.9;1.3;;4.1;1.1;1.3;2.5;1.4
2019-11-13;;;1.0;;3.1;0.9;1.1;2.4;1.3
2019-11-14;;;1.1;;3.4;0.9;1.0;2.3;1.3
2019-11-15;;;1.0;;2.4;0.7;0.8;1.9;1.0
2019-11-16;;;1.0;;4.2;1.3;1.2;3.0;1.4
2019-11-17;;;0.9;;3.5;1.5;1.1;3.9;0.9
2019-11-18;;;0.9;;1.8;0.9;0.6;1.5;0.6
2019-11-19;;;0.6;;1.8;0.6;0.3;1.4;0.6
2019-11-20;;;1.0;;3.2;0.6;1.1;3.0;1.0
2019-11-21;;;1.4;;5.4;1.5;2.1;3.3;1.8
2019-11-22;;;1.0;;3.6;1.1;0.9;2.0;1.2
2019-11-23;;;1.5;;6.3;2.0;2.2;4.4;2.4
2019-11-24;;;1.5;;5.8;1.7;2.1;4.1;2.1
2019-11-25;;;0.9;;2.5;0.7;0.8;2.0;1.1
2019-11-26;;;0.2;;0.4;0.4;0.0;1.8;0.0
2019-11-27;;;0.2;;0.1;0.1;0.0;1.0;0.0
2019-11-28;;;0.2;;0.3;0.2;0.0;1.1;0.1
2019-11-29;;;1.0;;4.3;1.2;1.0;3.9;1.0
2019-11-30;;;1.1;;4.3;1.1;1.1;3.0;1.0
2019-12-01;;;1.4;;6.6;1.5;1.8;4.1;1.4
2019-12-02;;;0.8;;4.5;0.9;0.9;2.8;0.6
2019-12-03;;;0.2;;2.0;0.6;0.0;2.6;0.2
2019-12-04;;;0.4;;4.0;0.7;0.6;4.1;0.6
2019-12-05;;;0.6;;1.8;0.4;0.9;1.8;0.7
2019-12-06;;;0.5;;2.6;0.7;0.3;3.2;0.5
2019-12-07;;;1.5;;5.8;2.1;2.2;4.7;2.7
2019-12-08;;;1.1;;5.7;1.9;1.8;4.1;2.5
2019-12-09;;;0.9;;3.2;0.7;1.0;2.3;0.8
2019-12-10;;;0.5;;2.9;0.5;0.7;2.3;0.7
2019-12-11;;;1.3;;5.8;1.5;1.8;4.2;1.7
2019-12-12;;;1.0;;4.6;1.3;1.2;3.5;1.2
2019-12-13;;;0.7;;4.5;1.2;1.0;4.1;0.9
2019-12-14;;;0.9;;3.5;0.7;1.1;2.6;1.0
2019-12-15;;;1.3;;4.5;1.2;1.3;3.2;1.3
2019-12-16;;;0.5;0.9;2.7;0.7;0.6;2.6;0.7
2019-12-17;;;1.1;1.4;4.6;1.1;1.4;3.0;1.7
